transaction_id,payer_id,amount,payment_type,region,timestamp,flagged_manual
TXN00000340,PAY000327,258.89,refund,Ontario,2024-01-25 07:41:39,False
TXN00000341,PAY001951,751.27,refund,Prairies,2024-01-25 09:00:04,False
TXN00000342,PAY001831,2374.83,benefit,Ontario,2024-01-25 09:06:28,False
TXN00000343,PAY000642,822.65,refund,BC,2024-01-25 11:53:02,False
TXN00000344,PAY000009,689.9,refund,Atlantic,2024-01-25 13:23:12,False
TXN00000345,PAY000032,2566.09,benefit,BC,2024-01-25 13:25:51,False
TXN00000346,PAY001863,2171.72,benefit,Ontario,2024-01-25 15:23:52,False
TXN00000347,PAY001065,492.03,credit,Ontario,2024-01-25 17:25:23,False
TXN00000348,PAY000252,1109.48,benefit,Ontario,2024-01-25 19:26:08,False
TXN00000349,PAY001910,796.75,refund,Ontario,2024-01-25 19:35:37,False
TXN00000350,PAY001483,2778.89,benefit,BC,2024-01-25 20:02:53,False
TXN00000351,PAY001390,4004.68,benefit,Ontario,2024-01-25 20:21:33,False
TXN00000352,PAY001106,1813.69,benefit,Territories,2024-01-25 21:24:42,False
TXN00000353,PAY000278,1285.65,benefit,Ontario,2024-01-25 23:49:45,False
TXN00000354,PAY000871,2649.02,benefit,Alberta,2024-01-26 00:04:33,False
TXN00000355,PAY001147,1240.98,benefit,Alberta,2024-01-26 00:24:10,False
TXN00000356,PAY000381,2185.89,benefit,Alberta,2024-01-26 01:52:39,False
TXN00000357,PAY001443,1077.4,credit,Ontario,2024-01-26 05:49:42,False
TXN00000358,PAY000824,2086.21,benefit,Quebec,2024-01-26 06:22:44,False
TXN00000359,PAY001419,2875.81,benefit,Alberta,2024-01-26 07:37:39,False
TXN00000360,PAY001270,1086.64,refund,BC,2024-01-26 08:33:25,False
TXN00000361,PAY000899,3359.46,benefit,BC,2024-01-26 09:26:51,False
TXN00000362,PAY001495,916.26,benefit,Quebec,2024-01-26 09:54:25,False
TXN00000363,PAY000145,3439.76,benefit,Alberta,2024-01-26 11:03:52,False
TXN00000364,PAY000848,1641.91,benefit,Ontario,2024-01-26 11:21:03,False
TXN00000365,PAY000975,226.96,credit,Atlantic,2024-01-26 11:39:18,False
TXN00000366,PAY000217,2868.12,benefit,Alberta,2024-01-26 11:49:20,False
TXN00000367,PAY000886,2710.73,benefit,Ontario,2024-01-26 19:15:54,False
TXN00000368,PAY001032,1721.6,credit,BC,2024-01-26 19:50:26,False
TXN00000369,PAY001507,2522.74,credit,Ontario,2024-01-26 21:24:57,False
TXN00000370,PAY000409,1494.95,benefit,Ontario,2024-01-26 23:27:34,False
TXN00000371,PAY000665,50.0,refund,Ontario,2024-01-27 01:31:21,False
TXN00000372,PAY000013,596.42,refund,Ontario,2024-01-27 03:31:24,False
TXN00000373,PAY000064,1505.56,credit,BC,2024-01-27 04:22:56,False
TXN00000374,PAY000042,1010.53,benefit,Quebec,2024-01-27 04:31:27,False
TXN00000375,PAY000063,1044.9,refund,Ontario,2024-01-27 06:43:59,False
TXN00000376,PAY001828,986.63,refund,Ontario,2024-01-27 11:15:15,False
TXN00000377,PAY001097,3102.91,benefit,Alberta,2024-01-27 12:27:19,False
TXN00000378,PAY000495,1674.08,credit,Prairies,2024-01-27 12:44:56,False
TXN00000379,PAY001566,1691.81,credit,Prairies,2024-01-27 15:48:23,False
TXN00000380,PAY000953,1673.12,benefit,Quebec,2024-01-27 18:41:51,False
TXN00000381,PAY000156,512.73,refund,Alberta,2024-01-27 23:09:05,False
TXN00000382,PAY001591,1095.25,credit,Alberta,2024-01-28 02:17:17,False
TXN00000383,PAY001173,1639.18,benefit,Atlantic,2024-01-28 06:12:49,False
TXN00000384,PAY000381,1071.9,credit,Ontario,2024-01-28 09:48:31,False
TXN00000385,PAY001145,4281.4,benefit,Ontario,2024-01-28 11:50:02,False
TXN00000386,PAY000764,3358.86,credit,BC,2024-01-28 12:05:46,False
TXN00000387,PAY001941,1912.51,benefit,Ontario,2024-01-28 17:04:17,False
TXN00000388,PAY000948,881.02,refund,Quebec,2024-01-28 17:18:21,False
TXN00000389,PAY000669,704.69,refund,Prairies,2024-01-28 18:18:37,False
TXN00000390,PAY001704,670.49,credit,Quebec,2024-01-28 20:00:47,False
TXN00000391,PAY001850,3773.97,benefit,BC,2024-01-28 21:31:16,False
TXN00000392,PAY000784,3083.97,benefit,BC,2024-01-28 23:43:36,False
TXN00000393,PAY001321,1027.84,credit,Alberta,2024-01-29 00:24:14,False
TXN00000394,PAY001587,1132.01,credit,Alberta,2024-01-29 04:27:57,False
TXN00000395,PAY000647,2204.76,credit,BC,2024-01-29 05:58:32,False
TXN00000396,PAY000107,714.52,credit,Ontario,2024-01-29 06:14:47,False
TXN00000397,PAY001487,2201.37,benefit,Ontario,2024-01-29 06:19:46,False
TXN00000398,PAY001856,994.49,refund,Quebec,2024-01-29 07:45:56,False
TXN00000399,PAY001179,1045.93,credit,Ontario,2024-01-29 12:17:30,False
TXN00000400,PAY000871,1371.32,benefit,Alberta,2024-01-29 12:33:39,False
TXN00000401,PAY001602,408.16,credit,Territories,2024-01-29 15:33:26,False
TXN00000402,PAY000734,790.41,refund,Prairies,2024-01-29 15:51:10,False
TXN00000403,PAY000256,1049.55,credit,Ontario,2024-01-29 16:29:59,False
TXN00000404,PAY001107,3995.87,benefit,BC,2024-01-29 19:40:11,False
TXN00000405,PAY000424,1962.62,benefit,Quebec,2024-01-29 21:53:00,False
TXN00000406,PAY001461,1907.73,credit,BC,2024-01-29 21:55:54,False
TXN00000407,PAY001460,1103.92,credit,Ontario,2024-01-30 03:28:03,False
TXN00000408,PAY001586,574.11,refund,Quebec,2024-01-30 07:52:36,False
TXN00000409,PAY001097,4213.56,benefit,Atlantic,2024-01-30 08:20:12,False
TXN00000410,PAY001366,1054.4,credit,Quebec,2024-01-30 09:17:21,False
TXN00000411,PAY000474,1405.93,benefit,Ontario,2024-01-30 09:32:12,False
TXN00000412,PAY000798,181.76,refund,Ontario,2024-01-30 11:03:01,False
TXN00000413,PAY000187,659.42,refund,Quebec,2024-01-30 12:51:42,False
TXN00000414,PAY001999,3853.12,benefit,Quebec,2024-01-30 13:02:43,False
TXN00000415,PAY000951,1520.75,refund,Ontario,2024-01-30 15:23:39,False
TXN00000416,PAY001896,2017.38,benefit,Territories,2024-01-30 19:09:57,False
TXN00000417,PAY001228,2527.48,benefit,BC,2024-01-30 21:17:34,False
TXN00000418,PAY001644,2192.6,credit,Prairies,2024-01-30 21:38:53,False
TXN00000419,PAY001327,943.24,refund,BC,2024-01-30 22:42:09,False
TXN00000420,PAY001034,1870.38,credit,Quebec,2024-01-30 23:47:21,False
TXN00000421,PAY000529,2345.89,benefit,Ontario,2024-01-31 01:07:43,False
TXN00000422,PAY000281,1598.06,benefit,Ontario,2024-01-31 02:34:37,False
TXN00000423,PAY000143,865.68,refund,Alberta,2024-01-31 03:12:55,False
TXN00000424,PAY001045,517.98,refund,Quebec,2024-01-31 05:09:34,False
TXN00000425,PAY001574,331.67,refund,Quebec,2024-01-31 06:20:36,False
TXN00000426,PAY001051,249.65,refund,Ontario,2024-01-31 07:37:41,False
TXN00000427,PAY000044,293.43,refund,Ontario,2024-01-31 08:40:26,False
TXN00000428,PAY001473,1266.11,credit,Atlantic,2024-01-31 10:32:12,False
TXN00000429,PAY001037,2250.77,benefit,Ontario,2024-01-31 13:29:05,False
TXN00000430,PAY001356,1659.1,refund,BC,2024-01-31 14:21:34,False
TXN00000431,PAY001630,4016.3,benefit,Ontario,2024-01-31 19:28:32,False
TXN00000432,PAY001006,847.19,refund,BC,2024-02-01 00:22:01,False
TXN00000433,PAY000930,3406.19,benefit,Ontario,2024-02-01 00:45:09,False
TXN00000434,PAY001065,1819.61,benefit,Quebec,2024-02-01 03:23:47,False
TXN00000435,PAY000256,1004.7,refund,Ontario,2024-02-01 03:58:14,False
TXN00000436,PAY001331,1459.0,benefit,Ontario,2024-02-01 04:07:41,False
TXN00000437,PAY000368,1833.21,benefit,Prairies,2024-02-01 04:22:57,False
TXN00000438,PAY000833,2862.11,benefit,Quebec,2024-02-01 04:24:45,False
TXN00000439,PAY001419,1866.84,credit,Alberta,2024-02-01 07:16:43,False
TXN00000440,PAY000133,2531.31,credit,Prairies,2024-02-01 08:09:41,False
TXN00000441,PAY001855,1861.3,credit,Ontario,2024-02-01 08:26:36,False
TXN00000442,PAY000297,2854.39,benefit,Atlantic,2024-02-01 09:23:37,False
TXN00000443,PAY000574,100.0,credit,Quebec,2024-02-01 12:19:19,False
TXN00000444,PAY000354,3258.26,benefit,BC,2024-02-01 13:51:40,False
TXN00000445,PAY001242,860.41,refund,Territories,2024-02-01 17:43:57,False
TXN00000446,PAY001825,880.8,refund,Ontario,2024-02-01 22:46:27,False
TXN00000447,PAY001711,736.31,benefit,Prairies,2024-02-02 03:07:57,False
TXN00000448,PAY000687,2857.14,benefit,Quebec,2024-02-02 03:41:52,False
TXN00000449,PAY000661,1374.09,credit,Quebec,2024-02-02 05:05:12,False
TXN00000450,PAY000711,610.07,refund,Quebec,2024-02-02 05:21:47,False
TXN00000451,PAY000556,1222.28,refund,BC,2024-02-02 08:05:20,False
TXN00000452,PAY000789,2157.63,credit,Ontario,2024-02-02 09:11:01,False
TXN00000453,PAY000434,2345.61,benefit,Prairies,2024-02-02 09:47:58,False
TXN00000454,PAY000498,495.2,refund,Quebec,2024-02-02 15:40:39,False
TXN00000455,PAY001693,2725.73,benefit,Atlantic,2024-02-02 18:56:14,False
TXN00000456,PAY000420,695.48,refund,BC,2024-02-02 19:39:48,False
TXN00000457,PAY001279,679.43,refund,Quebec,2024-02-02 19:43:33,False
TXN00000458,PAY000406,2248.89,benefit,Alberta,2024-02-02 20:09:55,False
TXN00000459,PAY001016,861.92,refund,Quebec,2024-02-02 20:26:46,False
TXN00000460,PAY001326,2342.65,credit,Alberta,2024-02-02 22:27:12,False
TXN00000461,PAY000454,1589.6,credit,BC,2024-02-03 00:22:01,False
TXN00000462,PAY000322,2119.23,benefit,Ontario,2024-02-03 05:35:14,False
TXN00000463,PAY001711,2957.74,benefit,Quebec,2024-02-03 07:00:46,False
TXN00000464,PAY000265,1912.54,benefit,Ontario,2024-02-03 09:27:12,False
TXN00000465,PAY001496,1546.53,benefit,Ontario,2024-02-03 10:40:43,False
TXN00000466,PAY000930,2328.45,benefit,Alberta,2024-02-03 13:24:26,False
TXN00000467,PAY001937,1650.63,credit,Ontario,2024-02-03 21:16:12,False
TXN00000468,PAY000268,2208.6,benefit,Quebec,2024-02-03 22:19:23,False
TXN00000469,PAY000088,2004.3,credit,Atlantic,2024-02-03 23:07:17,False
TXN00000470,PAY000340,1887.75,benefit,Alberta,2024-02-03 23:52:31,False
TXN00000471,PAY001689,2342.35,benefit,Quebec,2024-02-04 01:27:51,False
TXN00000472,PAY001132,2055.21,credit,Prairies,2024-02-04 08:00:17,False
TXN00000473,PAY001658,217.97,refund,BC,2024-02-04 08:14:47,False
TXN00000474,PAY000794,2775.71,benefit,Ontario,2024-02-04 08:50:03,False
TXN00000475,PAY000996,2587.71,credit,BC,2024-02-04 09:44:22,False
TXN00000476,PAY000744,890.03,credit,Alberta,2024-02-04 14:09:34,False
TXN00000477,PAY000442,2856.63,benefit,Alberta,2024-02-04 18:11:11,False
TXN00000478,PAY000098,3516.38,benefit,Ontario,2024-02-04 18:28:58,False
TXN00000479,PAY001240,1601.98,benefit,Quebec,2024-02-04 22:19:54,False
TXN00000480,PAY000400,1420.61,benefit,Alberta,2024-02-05 04:08:41,False
TXN00000481,PAY000966,100.0,credit,Ontario,2024-02-05 09:04:43,False
TXN00000482,PAY000865,1023.49,refund,Ontario,2024-02-05 09:21:28,False
TXN00000483,PAY001486,3141.91,benefit,BC,2024-02-05 09:22:21,False
TXN00000484,PAY001566,1536.93,credit,Quebec,2024-02-05 11:04:18,False
TXN00000485,PAY001195,1492.93,credit,BC,2024-02-05 12:24:12,False
TXN00000486,PAY001265,1933.54,benefit,Ontario,2024-02-05 16:59:52,False
TXN00000487,PAY001529,50.0,refund,Alberta,2024-02-06 01:54:34,False
TXN00000488,PAY000593,1472.24,credit,Atlantic,2024-02-06 03:24:32,False
TXN00000489,PAY001200,1970.04,credit,Alberta,2024-02-06 05:50:48,False
TXN00000490,PAY001190,1772.45,credit,BC,2024-02-06 06:14:53,False
TXN00000491,PAY001228,1825.06,credit,Alberta,2024-02-06 07:15:16,False
TXN00000492,PAY001213,1739.81,benefit,Alberta,2024-02-06 10:09:08,False
TXN00000493,PAY001624,2025.87,credit,Ontario,2024-02-06 10:37:08,False
TXN00000494,PAY000444,2838.28,credit,Ontario,2024-02-06 12:35:02,False
TXN00000495,PAY001718,2147.67,credit,Quebec,2024-02-06 13:53:16,False
TXN00000496,PAY001285,1528.71,benefit,BC,2024-02-06 13:55:21,False
TXN00000497,PAY001488,1985.24,benefit,Prairies,2024-02-06 14:28:06,False
TXN00000498,PAY000990,1085.12,refund,Quebec,2024-02-06 14:49:15,False
TXN00000499,PAY000551,2238.47,benefit,Territories,2024-02-06 14:53:21,False
TXN00000500,PAY001750,126.4,refund,Ontario,2024-02-06 17:13:28,False
TXN00000501,PAY001873,2413.15,credit,Alberta,2024-02-06 23:03:04,False
TXN00000502,PAY000145,408.95,refund,Ontario,2024-02-07 03:43:38,False
TXN00000503,PAY001994,3978.85,benefit,Quebec,2024-02-07 04:09:54,False
TXN00000504,PAY000275,915.48,benefit,Alberta,2024-02-07 06:02:13,False
TXN00000505,PAY000198,657.61,refund,Ontario,2024-02-07 06:48:35,False
TXN00000506,PAY001347,316.41,credit,Ontario,2024-02-07 08:19:27,False
TXN00000507,PAY000947,1046.98,benefit,Quebec,2024-02-07 10:16:50,False
TXN00000508,PAY000138,181.35,refund,Quebec,2024-02-07 10:53:26,False
TXN00000509,PAY000210,2104.06,benefit,Quebec,2024-02-07 11:17:44,False
TXN00000510,PAY000141,2505.71,benefit,Alberta,2024-02-07 16:52:45,False
TXN00000511,PAY001794,2445.94,benefit,Ontario,2024-02-07 21:10:28,False
TXN00000512,PAY000977,1132.9,refund,Quebec,2024-02-07 21:25:50,False
TXN00000513,PAY001689,2120.56,benefit,Ontario,2024-02-07 23:43:34,False
TXN00000514,PAY000395,612.06,credit,Ontario,2024-02-08 01:37:49,False
TXN00000515,PAY001942,2109.53,benefit,BC,2024-02-08 02:57:58,False
TXN00000516,PAY001484,100.0,credit,Alberta,2024-02-08 05:29:57,False
TXN00000517,PAY001452,2042.11,benefit,Ontario,2024-02-08 07:35:24,False
TXN00000518,PAY001430,998.12,refund,Quebec,2024-02-08 08:37:03,False
TXN00000519,PAY001475,2283.73,benefit,Atlantic,2024-02-08 10:42:15,False
TXN00000520,PAY000338,2878.83,benefit,Ontario,2024-02-08 14:33:42,False
TXN00000521,PAY001319,2377.43,benefit,Ontario,2024-02-08 19:51:31,False
TXN00000522,PAY001345,271.68,refund,Ontario,2024-02-08 20:22:08,False
TXN00000523,PAY001314,804.04,credit,BC,2024-02-09 07:47:34,False
TXN00000524,PAY000364,1522.36,benefit,Ontario,2024-02-09 08:25:23,False
TXN00000525,PAY001819,565.31,refund,Ontario,2024-02-09 15:23:10,False
TXN00000526,PAY000562,1104.7,refund,Atlantic,2024-02-09 16:40:03,False
TXN00000527,PAY000867,1404.56,credit,Ontario,2024-02-09 20:33:05,False
TXN00000528,PAY001382,1222.47,refund,Alberta,2024-02-09 20:44:56,False
TXN00000529,PAY001372,200.0,benefit,Alberta,2024-02-09 21:01:26,False
TXN00000530,PAY000917,908.61,refund,Alberta,2024-02-09 21:18:01,False
TXN00000531,PAY001117,798.38,refund,Ontario,2024-02-09 23:33:48,False
TXN00000532,PAY001053,2114.2,benefit,Ontario,2024-02-10 00:03:00,False
TXN00000533,PAY000323,2640.02,benefit,Ontario,2024-02-10 00:14:01,False
TXN00000534,PAY001504,573.5,credit,BC,2024-02-10 02:54:42,False
TXN00000535,PAY000548,3746.98,benefit,Alberta,2024-02-10 03:14:11,False
TXN00000536,PAY000483,2623.38,benefit,Quebec,2024-02-10 05:25:45,False
TXN00000537,PAY001637,2617.99,benefit,BC,2024-02-10 07:37:26,False
TXN00000538,PAY000583,200.0,benefit,BC,2024-02-10 08:36:34,False
TXN00000539,PAY000674,1212.7,credit,Ontario,2024-02-10 12:38:37,False
TXN00000540,PAY001143,2459.47,benefit,Ontario,2024-02-10 14:38:21,False
TXN00000541,PAY001022,2298.01,credit,Ontario,2024-02-10 18:59:54,False
TXN00000542,PAY001313,3120.17,benefit,Atlantic,2024-02-10 21:57:59,False
TXN00000543,PAY001778,1296.02,refund,BC,2024-02-10 22:34:55,False
TXN00000544,PAY000341,407.51,refund,Atlantic,2024-02-11 02:30:12,False
TXN00000545,PAY000189,2569.63,benefit,BC,2024-02-11 04:10:54,False
TXN00000546,PAY001752,2238.64,credit,Prairies,2024-02-11 06:47:35,False
TXN00000547,PAY000778,1116.06,refund,Ontario,2024-02-11 11:20:03,False
TXN00000548,PAY000540,2806.76,benefit,Ontario,2024-02-11 14:11:03,False
TXN00000549,PAY001727,1598.06,credit,Quebec,2024-02-11 14:51:47,False
TXN00000550,PAY001337,2860.07,credit,Quebec,2024-02-11 15:34:34,False
TXN00000551,PAY000711,2175.15,credit,Ontario,2024-02-11 20:47:36,False
TXN00000552,PAY000831,2087.97,benefit,Quebec,2024-02-11 21:11:27,False
TXN00000553,PAY001520,591.03,refund,Alberta,2024-02-11 21:16:45,False
TXN00000554,PAY001597,744.1,credit,Atlantic,2024-02-11 22:46:14,False
TXN00000555,PAY000227,1753.3,credit,Quebec,2024-02-11 22:50:32,False
TXN00000556,PAY001356,1551.81,benefit,Alberta,2024-02-12 10:00:54,False
TXN00000557,PAY001008,1910.35,benefit,Prairies,2024-02-12 13:40:17,False
TXN00000558,PAY001032,1552.07,benefit,Alberta,2024-02-12 17:00:53,False
TXN00000559,PAY001408,1410.56,credit,Ontario,2024-02-12 20:30:38,False
TXN00000560,PAY001196,1742.2,credit,BC,2024-02-12 22:06:55,False
TXN00000561,PAY001199,688.97,refund,Ontario,2024-02-12 22:09:45,False
TXN00000562,PAY001064,1335.99,benefit,Ontario,2024-02-12 22:31:04,False
TXN00000563,PAY001663,1118.99,refund,Ontario,2024-02-13 08:49:53,False
TXN00000564,PAY001110,1255.33,credit,Ontario,2024-02-13 14:11:35,False
TXN00000565,PAY001496,699.12,refund,Atlantic,2024-02-13 15:34:05,False
TXN00000566,PAY001277,743.06,credit,Ontario,2024-02-13 15:49:45,False
TXN00000567,PAY000332,2082.26,benefit,BC,2024-02-13 16:05:28,False
TXN00000568,PAY001936,1145.04,refund,Ontario,2024-02-13 16:14:19,False
TXN00000569,PAY001503,1094.05,refund,Prairies,2024-02-13 19:50:01,False
TXN00000570,PAY001239,108.1,refund,Ontario,2024-02-13 20:37:27,False
TXN00000571,PAY001412,2619.76,benefit,Ontario,2024-02-13 21:34:12,False
TXN00000572,PAY000839,2057.14,benefit,Ontario,2024-02-14 00:19:48,False
TXN00000573,PAY000113,2736.27,benefit,Quebec,2024-02-14 01:32:46,False
TXN00000574,PAY000451,1040.94,refund,Ontario,2024-02-14 03:09:52,False
TXN00000575,PAY001020,1575.43,benefit,Territories,2024-02-14 05:23:58,False
TXN00000576,PAY001757,2547.74,credit,Quebec,2024-02-14 07:27:58,False
TXN00000577,PAY001582,2520.14,benefit,Quebec,2024-02-14 09:18:27,False
TXN00000578,PAY001303,2862.5,benefit,Alberta,2024-02-14 13:12:00,False
TXN00000579,PAY001064,1524.18,credit,Ontario,2024-02-14 13:35:27,False
TXN00000580,PAY000222,2858.5,benefit,Ontario,2024-02-14 15:39:17,False
TXN00000581,PAY001735,2414.31,benefit,Quebec,2024-02-15 00:22:50,False
TXN00000582,PAY001495,2409.5,benefit,Quebec,2024-02-15 00:36:59,False
TXN00000583,PAY000433,365.12,refund,Alberta,2024-02-15 01:22:37,False
TXN00000584,PAY000685,1610.44,credit,Ontario,2024-02-15 01:48:41,False
TXN00000585,PAY000617,1038.53,refund,Ontario,2024-02-15 04:35:35,False
TXN00000586,PAY001235,1523.5,credit,Prairies,2024-02-15 06:44:27,False
TXN00000587,PAY001901,854.73,refund,Quebec,2024-02-15 06:56:31,False
TXN00000588,PAY000909,2120.36,credit,Quebec,2024-02-15 09:56:28,False
TXN00000589,PAY001700,2311.98,credit,Ontario,2024-02-15 10:37:19,False
TXN00000590,PAY001826,1989.06,credit,Quebec,2024-02-15 12:19:37,False
TXN00000591,PAY001816,1985.33,credit,Quebec,2024-02-15 13:02:59,False
TXN00000592,PAY000053,461.3,benefit,Ontario,2024-02-15 17:47:45,False
TXN00000593,PAY001618,200.0,benefit,Alberta,2024-02-15 18:13:10,False
TXN00000594,PAY000264,917.11,benefit,Ontario,2024-02-15 18:34:19,False
TXN00000595,PAY000443,2050.19,benefit,BC,2024-02-15 19:10:50,False
TXN00000596,PAY000454,1490.98,benefit,Quebec,2024-02-15 19:25:43,False
TXN00000597,PAY001389,1900.06,benefit,Ontario,2024-02-15 19:38:20,False
TXN00000598,PAY001217,693.84,credit,Prairies,2024-02-15 20:15:32,False
TXN00000599,PAY001707,2494.59,benefit,Ontario,2024-02-15 23:01:58,False
TXN00000600,PAY000068,927.48,refund,Ontario,2024-02-16 03:11:17,False
TXN00000601,PAY001225,1730.23,credit,Alberta,2024-02-16 04:48:23,False
TXN00000602,PAY000924,846.91,refund,Atlantic,2024-02-16 05:54:18,False
TXN00000603,PAY000364,906.55,refund,Ontario,2024-02-16 06:24:59,False
TXN00000604,PAY001124,3630.21,benefit,Prairies,2024-02-16 06:35:56,False
TXN00000605,PAY000622,1701.56,credit,Alberta,2024-02-16 10:07:35,False
TXN00000606,PAY001180,2263.21,credit,Ontario,2024-02-16 12:06:22,False
TXN00000607,PAY001847,2048.18,credit,Quebec,2024-02-16 12:19:53,False
TXN00000608,PAY001434,2662.39,benefit,Quebec,2024-02-16 17:06:14,False
TXN00000609,PAY001011,1437.75,refund,Alberta,2024-02-16 17:23:51,False
TXN00000610,PAY001154,831.64,refund,Ontario,2024-02-16 20:15:40,False
TXN00000611,PAY000060,1633.71,credit,Quebec,2024-02-16 20:31:45,False
TXN00000612,PAY001815,1647.63,credit,Quebec,2024-02-16 20:32:43,False
TXN00000613,PAY001872,2395.15,benefit,Ontario,2024-02-16 23:59:01,False
TXN00000614,PAY001751,2220.2,credit,Ontario,2024-02-17 02:43:50,False
TXN00000615,PAY000937,1133.41,benefit,Prairies,2024-02-17 04:59:21,False
TXN00000616,PAY001588,2489.58,benefit,Ontario,2024-02-17 08:24:39,False
TXN00000617,PAY001591,1397.13,benefit,Quebec,2024-02-17 14:28:01,False
TXN00000618,PAY001425,1003.65,refund,Ontario,2024-02-17 17:48:02,False
TXN00000619,PAY000259,2382.47,credit,Alberta,2024-02-17 19:17:29,False
TXN00000620,PAY000130,806.3,refund,Atlantic,2024-02-17 21:31:14,False
TXN00000621,PAY001983,1976.42,credit,BC,2024-02-17 23:17:01,False
TXN00000622,PAY001465,1659.85,benefit,Quebec,2024-02-18 03:35:22,False
TXN00000623,PAY001602,685.46,refund,Territories,2024-02-18 03:57:47,False
TXN00000624,PAY000318,1206.04,benefit,Quebec,2024-02-18 09:18:40,False
TXN00000625,PAY001001,2925.1,credit,Ontario,2024-02-18 10:27:38,False
TXN00000626,PAY000490,1034.29,credit,Prairies,2024-02-18 16:44:15,False
TXN00000627,PAY001534,707.28,refund,Atlantic,2024-02-18 21:10:38,False
TXN00000628,PAY000760,2805.8,benefit,BC,2024-02-18 21:16:11,False
TXN00000629,PAY001705,554.4,refund,Atlantic,2024-02-18 21:30:59,False
TXN00000630,PAY001904,3338.17,benefit,Ontario,2024-02-19 03:42:57,False
TXN00000631,PAY001317,1136.16,credit,Ontario,2024-02-19 05:57:37,False
TXN00000632,PAY001693,257.87,refund,Quebec,2024-02-19 06:01:09,False
TXN00000633,PAY001022,561.25,credit,Quebec,2024-02-19 06:43:33,False
TXN00000634,PAY000376,2959.25,credit,Ontario,2024-02-19 10:05:32,False
TXN00000635,PAY000373,752.12,refund,Ontario,2024-02-19 11:59:15,False
TXN00000636,PAY000131,1286.62,refund,Alberta,2024-02-19 13:53:30,False
TXN00000637,PAY000932,1973.65,benefit,BC,2024-02-19 15:00:44,False
TXN00000638,PAY001561,932.22,refund,Quebec,2024-02-19 16:40:30,False
